"","word","n"
"16411","stoppt",1
"16412","stopthesham",1
"16413","stormyda",1
"16414","storystream",1
"16415","strafta",1
"16416","straftatbesta",1
"16417","strangers",1
"16418","strateg",1
"16419","strathmore",1
"16420","streamlining",1
"16421","stree",1
"16422","streetart",1
"16423","streets",1
"16424","streetwalker",1
"16425","streiber",1
"16426","streitfeld",1
"16427","strengthening",1
"16428","stressful",1
"16429","strides",1
"16430","strikes",1
"16431","strings",1
"16432","strip",1
"16433","strongertogether",1
"16434","strongest",1
"16435","strongwomen",1
"16436","strongwomenrock",1
"16437","structures",1
"16438","stuart",1
"16439","stude",1
"16440","studied",1
"16441","studies",1
"16442","studiosa",1
"16443","studying",1
"16444","stumble",1
"16445","stunning",1
"16446","sua",1
"16447","subestimes",1
"16448","subliminal",1
"16449","subservient",1
"16450","subsidized",1
"16451","substantial",1
"16452","success",1
"16453","suck",1
"16454","sudden",1
"16455","suele",1
"16456","suffragettes",1
"16457","suficientemente",1
"16458","sufrimiento",1
"16459","sufrir",1
"16460","suggested",1
"16461","suggestion",1
"16462","suggestions",1
"16463","suicideprevention",1
"16464","suivent",1
"16465","suivez",1
"16466","suivre",1
"16467","sujay's",1
"16468","sulfur",1
"16469","sumarse",1
"16470","sume",1
"16471","summit",1
"16472","sumpf",1
"16473","sums",1
"16474","sundayplaylist",1
"16475","sunset",1
"16476","suomen",1
"16477","suositus",1
"16478","superbowl",1
"16479","supercars",1
"16480","superdadtreal",1
"16481","superior",1
"16482","superiors",1
"16483","supervising",1
"16484","supervisor",1
"16485","supp",1
"16486","supply",1
"16487","support.plea",1
"16488","supportgo",1
"16489","supportindiefilm",1
"16490","supportsurvivors",1
"16491","supremac",1
"16492","supreme",1
"16493","supremecourt",1
"16494","suprised",1
"16495","surcoreano",1
"16496","surely",1
"16497","surfersfortrump",1
"16498","surgeons",1
"16499","surrender",1
"16500","surrenders",1
"16501","surrogate",1
"16502","surround",1
"16503","surrounds",1
"16504","surveillance",1
"16505","surveymonkey",1
"16506","survingnarcabuse",1
"16507","survivable",1
"16508","survivant.e",1
"16509","survivantes",1
"16510","survivingtheabuser",1
"16511","survivor's",1
"16512","survivorprivilege",1
"16513","survivorstrong",1
"16514","suscr",1
"16515","suspicions",1
"16516","suspicious",1
"16517","suuren",1
"16518","suzie",1
"16519","sva",1
"16520","svfreenyc",1
"16521","swa",1
"16522","swag",1
"16523","swallow",1
"16524","swamps",1
"16525","swath",1
"16526","swear",1
"16527","swi",1
"16528","swiftly",1
"16529","swim",1
"16530","swingforsomething",1
"16531","switzerland",1
"16532","sycophantic",1
"16533","sydney7s",1
"16534","syg",1
"16535","sympathize",1
"16536","synthetische",1
"16537","syrer",1
"16538","syria",1
"16539","syrin's",1
"16540","syrischer",1
"16541","systematically",1
"16542","systemowych",1
"16543","t.s.o.l.other",1
"16544","t'esperem",1
"16545","tableau",1
"16546","tablir",1
"16547","taboe",1
"16548","tack",1
"16549","tactic",1
"16550","tactics",1
"16551","taeyeon",1
"16552","tags",1
"16553","tahle",1
"16554","tai",1
"16555","tajusin",1
"16556","takeamericaback",1
"16557","takeaway",1
"16558","takebackthesky",1
"16559","taker",1
"16560","talented",1
"16561","talentless",1
"16562","talentsearch",1
"16563","tamara",1
"16564","tames",1
"16565","tangencialmente",1
"16566","tanning",1
"16567","tapped",1
"16568","taranaburke",1
"16569","tarantino",1
"16570","tarea",1
"16571","targeting",1
"16572","task",1
"16573","tasteful",1
"16574","tasteless",1
"16575","tat",1
"16576","tatt",1
"16577","tatyana",1
"16578","taxcuts4rich",1
"16579","taxpayer",1
"16580","taxrevenue",1
"16581","tbh",1
"16582","tbshttps",1
"16583","tbt",1
"16584","tches",1
"16585","tchikan",1
"16586","tcm",1
"16587","teachable",1
"16588","teachesgun",1
"16589","team's",1
"16590","teamsters",1
"16591","teased",1
"16592","teatrobarelvicio",1
"16593","techreview",1
"16594","techtext",1
"16595","tedfordgirls",1
"16596","tedx",1
"16597","teeman",1
"16598","teilt",1
"16599","teknomasi",1
"16600","tekst",1
"16601","telangana",1
"16602","telemundo",1
"16603","telesofia",1
"16604","televisa",1
"16605","televisi",1
"16606","telford.wieviel",1
"16607","telfordabuse",1
"16608","tellme",1
"16609","tellyourstory",1
"16610","temor",1
"16611","temp",1
"16612","tempodeamar",1
"16613","temu",1
"16614","tenacious",1
"16615","tend",1
"16616","tendency",1
"16617","tener",1
"16618","tengo",1
"16619","tenido",1
"16620","tennessee",1
"16621","tense",1
"16622","tensions",1
"16623","tentative",1
"16624","tenth",1
"16625","tenure",1
"16626","termination",1
"16627","terminator",1
"16628","terms",1
"16629","ternelles",1
"16630","terredesfemmes",1
"16631","terreno",1
"16632","terrion",1
"16633","terrycrews",1
"16634","testifying",1
"16635","testimonios",1
"16636","testino",1
"16637","texting",1
"16638","texts",1
"16639","tez",1
"16640","tfw",1
"16641","tfwyou",1
"16642","thai",1
"16643","thanksfor",1
"16644","thankyou",1
"16645","thankyouhillary",1
"16646","thatit's",1
"16647","thatsharassment",1
"16648","theadvocatemag",1
"16649","theat",1
"16650","theatretraining",1
"16651","theawakening",1
"16652","thecraft",1
"16653","thecrown",1
"16654","thedrum",1
"16655","theemployerhan",1
"16656","theemployerhandbook",1
"16657","thefootyshow",1
"16658","thehwcon",1
"16659","theindependentspouse",1
"16660","theinterbiz",1
"16661","thelead",1
"16662","thelmaandlouise",1
"16663","them.that",1
"16664","themes",1
"16665","themonster",1
"16666","themoreyouknow",1
"16667","themothersarecoming",1
"16668","theology",1
"16669","theories",1
"16670","thepool",1
"16671","thepresidentsclub",1
"16672","therapist",1
"16673","therebeltv",1
"16674","theref",1
"16675","theresi",1
"16676","thes",1
"16677","thesilencebreakers",1
"16678","thesquare",1
"16679","thestorieswetell",1
"16680","thestormishere",1
"16681","thetalk",1
"16682","thetimeisnow",1
"16683","thetornveil",1
"16684","thevaginamonologues",1
"16685","thevoice",1
"16686","thewalkingdead",1
"16687","thewomaninblack",1
"16688","thexeon",1
"16689","thiel",1
"16690","thimoth",1
"16691","thingsidontregret",1
"16692","thingsifindsexyaf",1
"16693","thingswehaventsaid",1
"16694","thingy",1
"16695","thinkanother",1
"16696","thinkers",1
"16697","thirdworld",1
"16698","this.but",1
"16699","thisamericanlife",1
"16700","thisiscnn",1
"16701","thisishealthpsych",1
"16702","thisit",1
"16703","thomas",1
"16704","thompson",1
"16705","thot",1
"16706","thotsnotbots",1
"16707","thoughtful",1
"16708","thoughtprovoking",1
"16709","threatens",1
"16710","thrift",1
"16711","thriving",1
"16712","throwing",1
"16713","thrown",1
"16714","thrushcancelled",1
"16715","thrust",1
"16716","thumb",1
"16717","thurman",1
"16718","thursd",1
"16719","thvn",1
"16720","thylmann",1
"16721","tiar",1
"16722","tic",1
"16723","tick",1
"16724","ticking",1
"16725","tide",1
"16726","tidepods",1
"16727","tied",1
"16728","tiempo",1
"16729","tierra",1
"16730","ties",1
"16731","tijden",1
"16732","tijdens",1
"16733","tilaisuudesta",1
"16734","tilashares",1
"16735","tim's",1
"16736","time'sup",1
"16737","timefortruth",1
"16738","timelike",1
"16739","timelines",1
"16740","timesup.loads",1
"16741","timesup.or",1
"16742","timesupgary",1
"16743","timesupmsu",1
"16744","timesups",1
"16745","timesupyeg",1
"16746","timing",1
"16747","timoth",1
"16748","tinafey",1
"16749","tinaturner",1
"16750","tinderforequality",1
"16751","ting",1
"16752","tinseltown",1
"16753","tio",1
"16754","tire",1
"16755","titan",1
"16756","titles",1
"16757","tjej",1
"16758","tl",1
"16759","tlot",1
"16760","tmzlive",1
"16761","tnt",1
"16762","tock",1
"16763","tod",1
"16764","todav",1
"16765","toddler",1
"16766","toge",1
"16767","toisinp",1
"16768","tole",1
"16769","tolerancia",1
"16770","toleranzwahn",1
"16771","tolerate",1
"16772","tolle",1
"16773","tomarle",1
"16774","tombstone",1
"16775","tome",1
"16776","tomesup",1
"16777","tonguesso",1
"16778","tonio",1
"16779","tonk",1
"16780","tons",1
"16781","tonyawards",1
"16782","too.diese",1
"16783","toomuchgrammys",1
"16784","toosoon",1
"16785","toowetoo",1
"16786","topprog",1
"16787","toques",1
"16788","toros",1
"16789","torture",1
"16790","tot",1
"16791","totallysam",1
"16792","totebag",1
"16793","totes",1
"16794","totonight",1
"16795","tots",1
"16796","touches",1
"16797","toujoursbelle8.1",1
"16798","touring",1
"16799","tourism",1
"16800","tournament",1
"16801","tower's",1
"16802","townhall",1
"16803","toxicworkplace",1
"16804","tps",1
"16805","trabajo",1
"16806","tracee",1
"16807","trademark",1
"16808","tragen",1
"16809","trail",1
"16810","trained",1
"16811","trains",1
"16812","traje",1
"16813","trampoline",1
"16814","trampolinebut",1
"16815","transcript",1
"16816","transfer",1
"16817","transferred",1
"16818","transformed",1
"16819","transient",1
"16820","transmilitaryban",1
"16821","transpar",1
"16822","transparencia",1
"16823","transportation",1
"16824","trapped",1
"16825","trascendeix",1
"16826","trashbags",1
"16827","traumatisierte",1
"16828","traumatized",1
"16829","traurig",1
"16830","travaill",1
"16831","travailleuses",1
"16832","travelleisure",1
"16833","trea",1
"16834","treasurehunt",1
"16835","treating",1
"16836","treatymy",1
"16837","trembling",1
"16838","trenger",1
"16839","tres",1
"16840","tribes",1
"16841","triggering",1
"16842","triple",1
"16843","triplecrown",1
"16844","tripping",1
"16845","trocken",1
"16846","troll",1
"16847","trolled",1
"16848","trop",1
"16849","trophies",1
"16850","troppe",1
"16851","trouves",1
"16852","trouwens",1
"16853","trove",1
"16854","tru",1
"16855","truer",1
"16856","truest",1
"16857","trum",1
"16858","trump.in",1
"16859","trump's.i",1
"16860","trumpcrimefamily",1
"16861","trumped",1
"16862","trumpfamilyvalues",1
"16863","trumphotels",1
"16864","trumpisasexualabuser",1
"16865","trumpiscolluding",1
"16866","trumpland",1
"16867","trumpo",1
"16868","trumpregrets",1
"16869","trumpresign",1
"16870","trumprussiacollusion",1
"16871","trumpshutdown",1
"16872","trumptariffs",1
"16873","trumptaxes",1
"16874","trumptoo",1
"16875","trumptweet",1
"16876","trustblackwomen",1
"16877","trustees",1
"16878","truthfully",1
"16879","truthfulness",1
"16880","truthreigns",1
"16881","truthwillberevealed",1
"16882","trygghet",1
"16883","trzeba",1
"16884","tsar",1
"16885","tsas",1
"16886","tsemrinpoche",1
"16887","tshirtoftruth",1
"16888","tshirts",1
"16889","tshirttuesday",1
"16890","ttas",1
"16891","tte",1
"16892","tten",1
"16893","tua",1
"16894","tucked",1
"16895","tucker",1
"16896","tues",1
"16897","tuh",1
"16898","tull",1
"16899","tuned",1
"16900","tuning",1
"16901","tupac",1
"16902","turbia",1
"16903","turds",1
"16904","turner",1
"16905","tutorials",1
"16906","tvanouvelles",1
"16907","twc",1
"16908","tween",1
"16909","tweetstorm",1
"16910","twirled",1
"16911","twirling",1
"16912","twisted",1
"16913","twisters",1
"16914","twitter's",1
"16915","twitterafterdark",1
"16916","twitterban",1
"16917","twt247",1
"16918","ty",1
"16919","tying",1
"16920","typically",1
"16921","typing",1
"16922","tyranny",1
"16923","tyson",1
"16924","tzen",1
"16925","u.s.a",1
"16926","u.s.w",1
"16927","u.zeigt",1
"16928","uae",1
"16929","uberfraud",1
"16930","uberhack",1
"16931","ubuntufm",1
"16932","ucasa",1
"16933","uccidere",1
"16934","uck",1
"16935","udah",1
"16936","ug",1
"16937","uga",1
"16938","uganda",1
"16939","ugandan",1
"16940","uggr",1
"16941","ugliness",1
"16942","uglypeoplematter",1
"16943","uhhhh",1
"16944","uk's",1
"16945","ukiwa",1
"16946","umesha",1
"16947","ummm",1
"16948","un.e",1
"16949","unacceptabol",1
"16950","unaccountable",1
"16951","unacknowledged",1
"16952","unamujerlogra",1
"16953","unanimous",1
"16954","unborn",1
"16955","uncelebrated",1
"16956","uncharged",1
"16957","unchecked",1
"16958","uncompromising",1
"16959","unconditional",1
"16960","uncovers",1
"16961","undercurrent",1
"16962","underground",1
"16963","underpants",1
"16964","underpinning",1
"16965","underrepresented",1
"16966","undersheriff",1
"16967","underst",1
"16968","understan",1
"16969","understandher",1
"16970","underwear",1
"16971","undid",1
"16972","undisclosed",1
"16973","undo",1
"16974","unemployed",1
"16975","unes",1
"16976","unethical",1
"16977","uneven",1
"16978","unfashionable",1
"16979","unfazed",1
"16980","unfolds",1
"16981","unfollowed",1
"16982","unforgivable",1
"16983","unfounded",1
"16984","ungern",1
"16985","ungerska",1
"16986","ungleiche",1
"16987","unidos",1
"16988","unified",1
"16989","uniform",1
"16990","uninformed",1
"16991","unintentionally",1
"16992","uninvited",1
"16993","unionproud",1
"16994","unirnos",1
"16995","unis",1
"16996","unitedkingdom",1
"16997","unites",1
"16998","uniting",1
"16999","unload",1
"17000","unnoticed",1
"17001","unos",1
"17002","unpredictable",1
"17003","unprompted",1
"17004","unreportedbudget",1
"17005","unsittlich",1
"17006","unspoken",1
"17007","unsurp",1
"17008","unterf",1
"17009","unterha",1
"17010","untill",1
"17011","untimely",1
"17012","untj4270",1
"17013","untuk",1
"17014","uomini",1
"17015","up.making",1
"17016","up's",1
"17017","updateamovieornovel",1
"17018","updateamovieornovelfrom",1
"17019","updating",1
"17020","upend",1
"17021","upexpected",1
"17022","uplifted",1
"17023","upping",1
"17024","uppity",1
"17025","uprise",1
"17026","uprisin",1
"17027","uprisings",1
"17028","upswing",1
"17029","uraniumonedeal",1
"17030","urarg",1
"17031","uruguay",1
"17032","usataxtips",1
"17033","usby",1
"17034","uscht",1
"17035","useeoc",1
"17036","usoc",1
"17037","uspolitics",1
"17038","usshuffman",1
"17039","usurped",1
"17040","utah's",1
"17041","utdanningsforbundet",1
"17042","uten",1
"17043","uterine",1
"17044","utoday",1
"17045","uts",1
"17046","utterly",1
"17047","uve",1
"17048","uwarunkowaniach",1
"17049","vaak",1
"17050","vacature",1
"17051","vaenuk",1
"17052","vagliata",1
"17053","vaguely",1
"17054","vahingossa",1
"17055","vain",1
"17056","vaincre",1
"17057","vale",1
"17058","valer",1
"17059","validated",1
"17060","validation",1
"17061","valkoisetruusut",1
"17062","valore",1
"17063","valt",1
"17064","vanhene",1
"17065","vanilla",1
"17066","vanished",1
"17067","vanityfair",1
"17068","vanpoli",1
"17069","vantage",1
"17070","vanwege",1
"17071","vara",1
"17072","varaordf",1
"17073","variously",1
"17074","varmasti",1
"17075","varsel",1
"17076","vast",1
"17077","vastaa",1
"17078","vastasynnytt",1
"17079","vawg",1
"17080","vaya",1
"17081","veces",1
"17082","veganskincare",1
"17083","veil",1
"17084","vem",1
"17085","veneer",1
"17086","venir",1
"17087","venn",1
"17088","venues",1
"17089","venyenamorate",1
"17090","veo",1
"17091","vera",1
"17092","verbalizar",1
"17093","verbrechen",1
"17094","verd",1
"17095","verena",1
"17096","verf",1
"17097","verg",1
"17098","vergeblich",1
"17099","verh",1
"17100","verkappten",1
"17101","verkrachtingszaken",1
"17102","verlangen",1
"17103","verpasstuns",1
"17104","verschenken",1
"17105","verschleierte",1
"17106","verst",1
"17107","versus",1
"17108","verveer",1
"17109","vetsmatter",1
"17110","veure",1
"17111","vf",1
"17112","vh1",1
"17113","vice",1
"17114","vict",1
"17115","victimizarme",1
"17116","victom",1
"17117","victorian",1
"17118","victoriasecret",1
"17119","vid",1
"17120","vidalibredevio",1
"17121","vidalibredeviolencia",1
"17122","vidas",1
"17123","videoclip",1
"17124","vieraskyn",1
"17125","vigente",1
"17126","vigilante",1
"17127","vigilantes",1
"17128","vigo",1
"17129","vigorously",1
"17130","vikerraadios",1
"17131","vilket",1
"17132","villain",1
"17133","villainess",1
"17134","vimo",1
"17135","vimos",1
"17136","vin's",1
"17137","vince",1
"17138","vio",1
"17139","violaciones",1
"17140","violar",1
"17141","violators",1
"17142","viole",1
"17143","violentada",1
"17144","viralizado",1
"17145","virally",1
"17146","virginity",1
"17147","virtu0",1
"17148","virtually",1
"17149","visceral",1
"17150","visibilidad",1
"17151","visible",1
"17152","visionarias",1
"17153","visionary",1
"17154","vivalamujer",1
"17155","vivido",1
"17156","vivo",1
"17157","vladimirnabokov",1
"17158","vlo",1
"17159","vocal",1
"17160","vocalista",1
"17161","vocals",1
"17162","voed",1
"17163","voetstuk",1
"17164","voi",1
"17165","voiced",1
"17166","void",1
"17167","voided",1
"17168","volatile",1
"17169","volevo",1
"17170","volte",1
"17171","volume",1
"17172","volution",1
"17173","volvi",1
"17174","vomit",1
"17175","vordringt",1
"17176","vorsicht",1
"17177","vos",1
"17178","votail100",1
"17179","vote100",1
"17180","voteblue2018",1
"17181","voter",1
"17182","votethem",1
"17183","votethemallout",1
"17184","votethemout2018",1
"17185","vraagt",1
"17186","vrouwen",1
"17187","vue",1
"17188","vuelve",1
"17189","vulnerabilities",1
"17190","vulnerabl",1
"17191","vuole",1
"17192","vvd",1
"17193","vysya",1
"17194","vyytt",1
"17195","w_",1
"17196","w0wdu",1
"17197","wa's",1
"17198","waaaaay",1
"17199","waar",1
"17200","wachtgeld",1
"17201","wagegap",1
"17202","wahn",1
"17203","wahoo",1
"17204","wahrscheinlich",1
"17205","waistlines",1
"17206","walking",1
"17207","walldecal",1
"17208","wallowing",1
"17209","walsh:as",1
"17210","wanitabangkit",1
"17211","wantin",1
"17212","waragainstopposition",1
"17213","warbler",1
"17214","warlords",1
"17215","warn",1
"17216","warns",1
"17217","warofattrition",1
