"","word","n"
"11649","runday",1
"11650","runforstatelegislature",1
"11651","runn",1
"11652","runway.he",1
"11653","russiaelections2018",1
"11654","russiancollusion",1
"11655","russians",1
"11656","russiauk",1
"11657","s.be4",1
"11658","s.smoker's",1
"11659","sack",1
"11660","sacrifices",1
"11661","sacrificing",1
"11662","saddened",1
"11663","saddest",1
"11664","sadism",1
"11665","sadwow",1
"11666","saferamerica4all",1
"11667","safertogether",1
"11668","safety.arming",1
"11669","safetythis",1
"11670","saidguns",1
"11671","saigon",1
"11672","sailors",1
"11673","sake",1
"11674","sal",1
"11675","salem’s",1
"11676","salient",1
"11677","salman",1
"11678","samanthafuentesthank",1
"11679","samdubose",1
"11680","sample",1
"11681","sanaterium",1
"11682","sanbernardino",1
"11683","sanclemente",1
"11684","sanders",1
"11685","sandrabland",1
"11686","sanluisobispo",1
"11687","santamonica",1
"11688","santiago",1
"11689","santor",1
"11690","santorumblood",1
"11691","santorummustgo",1
"11692","santorumshouldbedefinedas",1
"11693","sara",1
"11694","sarahchadwick",1
"11695","sarajevo",1
"11696","sarcastic",1
"11697","sasscontrolnow",1
"11698","satan",1
"11699","satanistic",1
"11700","saturd",1
"11701","saturday.come",1
"11702","saturday’s",1
"11703","sauce",1
"11704","sauer",1
"11705","savage",1
"11706","savagely",1
"11707","savannah",1
"11708","saveaca",1
"11709","saveamerica",1
"11710","savedaca",1
"11711","savetheyouth",1
"11712","savior",1
"11713","sayhe",1
"11714","sayitagain",1
"11715","sayonara",1
"11716","saysomething",1
"11717","scalia’s",1
"11718","scam",1
"11719","scarecrow",1
"11720","scares",1
"11721","scarier",1
"11722","scariest",1
"11723","scarlett",1
"11724","scars",1
"11725","scene.look",1
"11726","schachter",1
"11727","schentrups",1
"11728","schiavoni",1
"11729","schneiderman",1
"11730","schoo",1
"11731","school.no",1
"11732","school.they",1
"11733","schooler",1
"11734","schoolin",1
"11735","schoolmates",1
"11736","schools.and",1
"11737","schoolshootings",1
"11738","schoolwalkout",1
"11739","scientists",1
"11740","scng",1
"11741","scooped",1
"11742","scottmartinnicholasaaronjaimechrislukecaraginajoaquinalainameadowhelenaalexcarmenpeterwisconsin",1
"11743","scotus",1
"11744","scpol",1
"11745","scratches",1
"11746","screamed",1
"11747","screen",1
"11748","screnock",1
"11749","screwing",1
"11750","scripted",1
"11751","scrolled",1
"11752","scrolling",1
"11753","scrywho",1
"11754","sctweets",1
"11755","sean",1
"11756","seanhannity",1
"11757","season",1
"11758","seceded",1
"11759","secnever",1
"11760","secretly",1
"11761","sections",1
"11762","securing",1
"11763","seeded",1
"11764","seei",1
"11765","seeking",1
"11766","seenonfb",1
"11767","segments",1
"11768","seize",1
"11769","seizetheday",1
"11770","select",1
"11771","selfdefense",1
"11772","selfies",1
"11773","selfish",1
"11774","selma",1
"11775","semiautomatic",1
"11776","semillas",1
"11777","senato",1
"11778","sensejoe",1
"11779","sensel",1
"11780","sensiblegunreform",1
"11781","sensors",1
"11782","sentence",1
"11783","sentiment",1
"11784","sentiments",1
"11785","sequins",1
"11786","ser",1
"11787","ser8",1
"11788","serendipity",1
"11789","serial",1
"11790","seriou",1
"11791","seriously.and",1
"11792","serves",1
"11793","seshed",1
"11794","settles",1
"11795","severely",1
"11796","sf",1
"11797","sf's",1
"11798","shades",1
"11799","shadowbanning",1
"11800","shady",1
"11801","shaken",1
"11802","shakur",1
"11803","shallow",1
"11804","shalt",1
"11805","sham",1
"11806","shamed",1
"11807","shami",1
"11808","shannon",1
"11809","shapiro",1
"11810","shares",1
"11811","sharia",1
"11812","sharks",1
"11813","sharp",1
"11814","shaun",1
"11815","shaved",1
"11816","shawn",1
"11817","shed",1
"11818","sheesh",1
"11819","shentrup",1
"11820","shepersisted",1
"11821","shepherding",1
"11822","sherbrooke",1
"11823","sheriff",1
"11824","sheriff’s",1
"11825","sherman",1
"11826","shero",1
"11827","shhhhh",1
"11828","shi",1
"11829","shield",1
"11830","shifting",1
"11831","shiksa",1
"11832","shilling",1
"11833","shipping",1
"11834","shitforbrains",1
"11835","shitload",1
"11836","shld",1
"11837","shocker.pushing",1
"11838","shockingly",1
"11839","shool",1
"11840","shooter.he",1
"11841","shooterslearn",1
"11842","shooting.just",1
"11843","shootings.they",1
"11844","shootingsconnect",1
"11845","shopped",1
"11846","shor",1
"11847","shot.the",1
"11848","shotting",1
"11849","shoulde",1
"11850","shouldnt",1
"11851","shoving",1
"11852","showtimejoin",1
"11853","shredder",1
"11854","shreds",1
"11855","shrouded",1
"11856","shrunk",1
"11857","shy",1
"11858","sib",1
"11859","sibling.the",1
"11860","siblings",1
"11861","sickening",1
"11862","sickest",1
"11863","side's",1
"11864","sidekids",1
"11865","sidelines",1
"11866","sig",1
"11867","sighted",1
"11868","sights",1
"11869","signage",1
"11870","signaling",1
"11871","signature",1
"11872","signe",1
"11873","signif",1
"11874","signific",1
"11875","signups",1
"11876","sil",1
"11877","silen",1
"11878","silence.then",1
"11879","silenceisnotgolden",1
"11880","silencethe",1
"11881","sim",1
"11882","similarrecently",1
"11883","simon",1
"11884","simone",1
"11885","simpler",1
"11886","simplified",1
"11887","simpson",1
"11888","simultaneou",1
"11889","simultaneously",1
"11890","sinc",1
"11891","sincerity",1
"11892","singer",1
"11893","singh",1
"11894","singl",1
"11895","sings",1
"11896","sinking",1
"11897","sirpaulmccartney",1
"11898","sisterjean’s",1
"11899","situ",1
"11900","situatio",1
"11901","sixdegreesofemnagonzalez",1
"11902","sixminutesand20seconds",1
"11903","sixminutestwentyseconds",1
"11904","sixty",1
"11905","siz",1
"11906","sizes",1
"11907","sk",1
"11908","sketches",1
"11909","ski",1
"11910","skinhead",1
"11911","skipping",1
"11912","skippy",1
"11913","skirts",1
"11914","skynyrd",1
"11915","skyscraper",1
"11916","sla",1
"11917","slaughtering",1
"11918","slaughters",1
"11919","slavery",1
"11920","slightly",1
"11921","slime",1
"11922","slimeball's",1
"11923","slipping",1
"11924","slivers",1
"11925","slogan’s",1
"11926","slogans",1
"11927","slot",1
"11928","slowing",1
"11929","slut",1
"11930","smalltownsrock",1
"11931","smar",1
"11932","smartest",1
"11933","smarty",1
"11934","smfh",1
"11935","smh",1
"11936","smiled",1
"11937","smithsonian",1
"11938","smob",1
"11939","smoking",1
"11940","snapped",1
"11941","sneak",1
"11942","snhusoc",1
"11943","snoring",1
"11944","snowday",1
"11945","snowflake",1
"11946","soap",1
"11947","sobs",1
"11948","socia",1
"11949","socialart",1
"11950","socialchange",1
"11951","socialimpact",1
"11952","socialism",1
"11953","socialmangos",1
"11954","socie",1
"11955","society.with",1
"11956","soeech",1
"11957","sof",1
"11958","sogayjen",1
"11959","sol",1
"11960","solidifies",1
"11961","soloman",1
"11962","solv",1
"11963","solve.quit",1
"11964","somanyhelpers",1
"11965","somber",1
"11966","somebo",1
"11967","somebut",1
"11968","someh",1
"11969","someo",1
"11970","someon",1
"11971","someone's",1
"11972","someth",1
"11973","somethi",1
"11974","someting",1
"11975","somos",1
"11976","son's",1
"11977","songthe",1
"11978","sono",1
"11979","soon.these",1
"11980","sooooo",1
"11981","soproud",1
"11982","sorrynotsorry",1
"11983","sort",1
"11984","sorta",1
"11985","sorts",1
"11986","sought",1
"11987","sould",1
"11988","soulful",1
"11989","sounding",1
"11990","sour",1
"11991","southbrowardhighschool",1
"11992","southe",1
"11993","southeastern2",1
"11994","southerncameroons",1
"11995","southkorea",1
"11996","souvenirs",1
"11997","sowell",1
"11998","spaceshipneveragain",1
"11999","spanish",1
"12000","sparing",1
"12001","sparkling",1
"12002","sparta",1
"12003","spe",1
"12004","speach",1
"12005","speaches",1
"12006","speake",1
"12007","speaki",1
"12008","speakin",1
"12009","spearheaded",1
"12010","spearheading",1
"12011","specialelection",1
"12012","speculate",1
"12013","spellcheck",1
"12014","spelled",1
"12015","spelling",1
"12016","spends",1
"12017","spi",1
"12018","spielberg",1
"12019","spies",1
"12020","spike",1
"12021","spinning",1
"12022","spiritually",1
"12023","spite",1
"12024","spkrs",1
"12025","splainin",1
"12026","spo",1
"12027","spokeshe",1
"12028","spokespersondon't",1
"12029","sponges",1
"12030","sportsmansh",1
"12031","sportsmen",1
"12032","spouse",1
"12033","sprayed",1
"12034","spraying",1
"12035","sprea",1
"12036","spreadtheword",1
"12037","spreadthewordhave",1
"12038","springboard",1
"12039","springs.real",1
"12040","sprint",1
"12041","spunk",1
"12042","spur",1
"12043","spurred",1
"12044","sq",1
"12045","sro",1
"12046","srvp",1
"12047","ssg",1
"12048","sss",1
"12049","stabbed",1
"12050","stable",1
"12051","stablegenius",1
"12052","stacey",1
"12053","staffed",1
"12054","staged",1
"12055","staging",1
"12056","stains",1
"12057","stale",1
"12058","standard",1
"12059","standingrock",1
"12060","standingwithyou",1
"12061","standpoint",1
"12062","standstrong",1
"12063","standup",1
"12064","standup4humanright",1
"12065","standup4humanrights",1
"12066","starbucks",1
"12067","stardust",1
"12068","starter",1
"12069","startling",1
"12070","starvation",1
"12071","state2",1
"12072","staten",1
"12073","stateno",1
"12074","states.the",1
"12075","statistic",1
"12076","staunchly",1
"12077","staunton",1
"12078","stealing",1
"12079","steam",1
"12080","steers",1
"12081","steinem",1
"12082","stem",1
"12083","stems",1
"12084","stencilled",1
"12085","stencils",1
"12086","stepaside",1
"12087","stepford",1
"12088","stheir",1
"12089","sti",1
"12090","stifled",1
"12091","stillwithher",1
"12092","stink",1
"12093","stipe",1
"12094","stl",1
"12095","stlouis",1
"12096","stlouismarchforourlives",1
"12097","stmnt",1
"12098","stmt",1
"12099","stoc",1
"12100","stoked",1
"12101","stole",1
"12102","stonegunman",1
"12103","stonemandouglashs",1
"12104","stonemanstrong",1
"12105","stonersagainstevil",1
"12106","stones",1
"12107","stooges",1
"12108","stoolies",1
"12109","stooped",1
"12110","stooping",1
"12111","stoops",1
"12112","stopadani",1
"12113","stopbullying",1
"12114","stopkillingus",1
"12115","stoptedcruz",1
"12116","stopthehate",1
"12117","stoptheviolencemeanwhile",1
"12118","storage",1
"12119","stores",1
"12120","stormdaniels",1
"12121","stormydennison",1
"12122","straightforward",1
"12123","strangers",1
"12124","strapped",1
"12125","stratford",1
"12126","stratfordon",1
"12127","streakday",1
"12128","stream:today",1
"12129","streaming",1
"12130","streams",1
"12131","stree",1
"12132","streets.true",1
"12133","strengthen",1
"12134","stress",1
"12135","stressed",1
"12136","stretch",1
"12137","stricte",1
"12138","striking",1
"12139","stringent",1
"12140","stripped",1
"12141","strive",1
"12142","striving",1
"12143","stroller",1
"12144","stronghold",1
"12145","struggles",1
"12146","stubbornly",1
"12147","studentprotest",1
"12148","students:check",1
"12149","studentsrising",1
"12150","studentsstand",1
"12151","studentswestandwithyou",1
"12152","studied",1
"12153","studies",1
"12154","stuffed",1
"12155","stuijt",1
"12156","stumbled",1
"12157","stup",1
"12158","stupid.our",1
"12159","stupidity.not",1
"12160","stupidityepidemic",1
"12161","styl",1
"12162","subculture",1
"12163","subjugates",1
"12164","sublime",1
"12165","submit",1
"12166","substantial",1
"12167","substantive",1
"12168","subsumed",1
"12169","subtweeting",1
"12170","suburbs",1
"12171","subway",1
"12172","succee",1
"12173","succeeded",1
"12174","successor",1
"12175","sucked",1
"12176","suday",1
"12177","suddenly",1
"12178","sued.but",1
"12179","suffragettes",1
"12180","suing",1
"12181","sullivan",1
"12182","summarized",1
"12183","sunblock",1
"12184","sundayfunday",1
"12185","sundaysitdown",1
"12186","sundaythoughts",1
"12187","sunglasses",1
"12188","sunscreen",1
"12189","sunsets",1
"12190","sunshine",1
"12191","sunsoutgunsout",1
"12192","superficially",1
"12193","superior",1
"12194","supersede",1
"12195","supervision",1
"12196","suppl",1
"12197","suppliers",1
"12198","supply",1
"12199","surf",1
"12200","surgeonsforsocialresponsibility",1
"12201","surgicaltechnologist",1
"12202","surpris",1
"12203","surprised.why",1
"12204","surrending",1
"12205","surrogate",1
"12206","surviv",1
"12207","survive.every",1
"12208","surviviors",1
"12209","survivor.trump",1
"12210","survivor’s",1
"12211","susan",1
"12212","susana",1
"12213","sustaining",1
"12214","sutherlandsprings",1
"12215","svsu",1
"12216","swamp",1
"12217","swap",1
"12218","swea",1
"12219","swearing",1
"12220","sweat",1
"12221","sweater",1
"12222","sweden",1
"12223","sweetheart",1
"12224","swing",1
"12225","swirls",1
"12226","switzerland",1
"12227","sworn",1
"12228","sycophants",1
"12229","sylvia",1
"12230","symbolism",1
"12231","sympathy",1
"12232","symptom",1
"12233","syracuse",1
"12234","ta",1
"12235","tackle",1
"12236","tacky",1
"12237","tacoma",1
"12238","tactic.quoting",1
"12239","tagthey",1
"12240","tak",1
"12241","takeaction",1
"12242","takeaway",1
"12243","takeover",1
"12244","taketheknee",1
"12245","taki",1
"12246","takin",1
"12247","taliban",1
"12248","talki",1
"12249","talkshow",1
"12250","tally",1
"12251","tallying",1
"12252","tamirrice",1
"12253","tanto",1
"12254","tantrums",1
"12255","tape",1
"12256","tar",1
"12257","targeted",1
"12258","tarif",1
"12259","taskers",1
"12260","tattoo",1
"12261","tattooed",1
"12262","taughts",1
"12263","taunt",1
"12264","taze",1
"12265","tbvpodcast",1
"12266","tday",1
"12267","te",1
"12268","teacher:just",1
"12269","teamgil",1
"12270","tearsnot",1
"12271","teat",1
"12272","technique",1
"12273","tedcruz",1
"12274","teddy",1
"12275","tee",1
"12276","teenaged",1
"12277","teenager’s",1
"12278","teenagers.feat",1
"12279","teens:you",1
"12280","telekinesis",1
"12281","televisionyou’re",1
"12282","tellmeyouloveme",1
"12283","temples",1
"12284","tempor",1
"12285","tenacious",1
"12286","tendered",1
"12287","tenlet's",1
"12288","tep’s",1
"12289","terms",1
"12290","terr",1
"12291","terrific",1
"12292","terrifies",1
"12293","terroristic",1
"12294","terrorits",1
"12295","tests.they",1
"12296","texa",1
"12297","texted",1
"12298","texting",1
"12299","thaboxingvoice",1
"12300","thanked",1
"12301","thankfully",1
"12302","thanking",1
"12303","that.kudos",1
"12304","thatsnothowitworks",1
"12305","theapprentice",1
"12306","thebeatles",1
"12307","thechildrenshallleadus",1
"12308","thechrildrenareourfuture",1
"12309","theis",1
"12310","thekidsareallright",1
"12311","thekidsarepissed",1
"12312","them.guide",1
"12313","them.listen",1
"12314","them.now",1
"12315","themfor",1
"12316","themi",1
"12317","themobserve",1
"12318","themselv",1
"12319","themvoteforourlives",1
"12320","thenraisaterrori",1
"12321","theorist",1
"12322","theough",1
"12323","thepenguin",1
"12324","there.p",1
"12325","there'll",1
"12326","therealdonaldtrump",1
"12327","therealprolifemovement",1
"12328","theremy",1
"12329","theresistancei",1
"12330","thespians",1
"12331","thetimestheyareachangin",1
"12332","thevatican",1
"12333","theyareourfuture",1
"12334","theyoungshallleadus",1
"12335","theyouth",1
"12336","thick",1
"12337","thier",1
"12338","thingsineverwanttohear",1
"12339","thinnk",1
"12340","this.i",1
"12341","this100",1
"12342","thisis",1
"12343","thisiswhywemarch",1
"12344","thisomg",1
"12345","thissee",1
"12346","thisweek",1
"12347","thos",1
"12348","thoughtif",1
"12349","thoughyou",1
"12350","thousads",1
"12351","thousan",1
"12352","thr",1
"12353","thread:i",1
"12354","threee",1
"12355","thriving",1
"12356","throu",1
"12357","thug",1
"12358","thuggish",1
"12359","thugs",1
"12360","thumbprint",1
"12361","thwart",1
"12362","tic",1
"12363","tidepods",1
"12364","tie",1
"12365","tight",1
"12366","tighter",1
"12367","til",1
"12368","time18",1
"12369","time4",1
"12370","timed",1
"12371","timeforachange",1
"12372","timelines",1
"12373","timetosoar",1
"12374","tingle",1
"12375","tinker",1
"12376","tip",1
"12377","tipirneni",1
"12378","tirelessly",1
"12379","tissue",1
"12380","titled",1
"12381","tjhsst",1
"12382","tmrw",1
"12383","tnproud",1
"12384","toastforourlives",1
"12385","toda",1
"12386","today:the",1
"12387","today.and",1
"12388","todayistheday",1
"12389","todayneveragain",1
"12390","tog",1
"12391","toget",1
"12392","togetherness",1
"12393","togetherstronger",1
"12394","togetherwerise",1
"12395","toiling",1
"12396","tolerate",1
"12397","tolkienreadingday",1
"12398","toller",1
"12399","tommorow",1
"12400","tomorrowtherellbemoreofthem",1
"12401","tongu",1
"12402","tonightmy",1
"12403","tonite",1
"12404","toodles",1
"12405","toofantastic",1
"12406","toohttp",1
"12407","topic",1
"12408","tops",1
"12409","toptag",1
"12410","tore",1
"12411","torment",1
"12412","tornado",1
"12413","torpedoed",1
"12414","tortured",1
"12415","torturing",1
"12416","tossing",1
"12417","totalitarians",1
"12418","toting",1
"12419","touche",1
"12420","touchedthose",1
"12421","toughest",1
"12422","toughwith",1
"12423","tourist",1
"12424","tourname",1
"12425","tournament",1
